,open,high,low,close,volume
2024-01-10,0.1846,0.1875,0.1760,0.1777,747283
2024-01-11,0.1784,0.1830,0.1740,0.1830,626441
2024-01-12,0.1800,0.1857,0.1764,0.1831,718566
2024-01-16,0.1860,0.1950,0.1840,0.1907,1455186
2024-01-17,0.2100,0.2170,0.1750,0.1830,8217460
2024-01-18,0.1750,0.1910,0.1750,0.1864,1647800
2024-01-19,0.1880,0.1965,0.1829,0.1965,1525963
2024-01-22,0.1910,0.1960,0.1810,0.1852,854779
2024-01-23,0.1900,0.1930,0.1858,0.1897,774771
2024-01-24,0.1902,0.1910,0.1860,0.1899,577485
2024-01-25,0.1890,0.1890,0.1725,0.1827,893433
2024-01-26,0.1801,0.1940,0.1800,0.1940,453520
2024-01-29,0.1900,0.2099,0.1857,0.2038,1015975
2024-01-30,0.2000,0.2037,0.1800,0.1857,1232701
2024-01-31,0.1801,0.1849,0.1776,0.1776,868584
2024-02-01,0.1775,0.1791,0.1622,0.1700,1134204
2024-02-02,0.1695,0.1730,0.1630,0.1714,843283
2024-02-05,0.1706,0.1706,0.1600,0.1623,435845
2024-02-06,0.1646,0.1691,0.1600,0.1680,333274
2024-02-07,0.1707,0.1707,0.1262,0.1329,5066115
2024-02-08,0.1380,0.1380,0.1062,0.1178,5695291
2024-02-09,0.1100,0.1222,0.1000,0.1180,6328707
2024-02-12,0.1200,0.1372,0.1125,0.1300,2461033
2024-02-13,0.1226,0.1358,0.1226,0.1308,1033175
2024-02-14,0.1349,0.1349,0.1308,0.1335,1219495
2024-02-15,0.1390,0.1390,0.1300,0.1335,956650
2024-02-16,0.1353,0.1362,0.1305,0.1340,630754
2024-02-20,0.1382,0.1900,0.1362,0.1712,4941901
2024-02-21,0.1750,0.1778,0.1361,0.1400,3288705
2024-02-22,0.1403,0.1439,0.1306,0.1320,1564172
2024-02-23,0.1391,0.1391,0.1295,0.1331,1102656
2024-02-26,0.1355,0.1489,0.1300,0.1390,2253868
2024-02-27,0.1409,0.1409,0.1331,0.1341,1420553
2024-02-28,0.1367,0.1399,0.1305,0.1378,1068829
2024-02-29,0.1445,0.1564,0.1378,0.1501,1475872
2024-03-01,0.1600,0.1600,0.1500,0.1530,1681070
2024-03-04,0.1600,0.1600,0.1411,0.1462,1626549
2024-03-05,0.1500,0.1500,0.1419,0.1500,607088
2024-03-06,0.1472,0.1500,0.1321,0.1430,1510032
2024-03-07,0.1412,0.1420,0.1351,0.1400,497810
2024-03-08,0.1416,0.1420,0.1339,0.1369,2433978
2024-03-11,0.1400,0.1400,0.1300,0.1400,608316
2024-03-12,0.1372,0.1400,0.1355,0.1359,1103374
2024-03-13,0.1400,0.1420,0.1340,0.1400,1629183
2024-03-14,0.2000,0.2000,0.1500,0.1700,43895668
2024-03-15,0.1700,0.1700,0.1450,0.1545,5234767
2024-03-18,0.1557,0.1722,0.1439,0.1500,4979400
2024-03-19,0.1700,0.1700,0.1515,0.1595,5362729
2024-03-20,0.1644,0.2199,0.1551,0.2101,11463521
2024-03-21,0.2326,0.2597,0.2090,0.2240,21743839
2024-03-22,0.2400,0.2400,0.2059,0.2090,10516424
2024-03-25,0.2400,0.4259,0.2100,0.3251,126481785
2024-03-26,0.4288,0.4656,0.3600,0.4238,87754957
2024-03-27,0.4100,0.4200,0.3500,0.4100,20617598
2024-03-28,0.4036,0.4287,0.3500,0.3800,12735962
2024-04-01,0.4000,0.4284,0.3450,0.4100,13665119
2024-04-02,0.4300,0.7500,0.4100,0.7040,104115759
2024-04-03,0.6500,0.8343,0.5800,0.7071,32556165
2024-04-04,0.7314,0.7700,0.6550,0.6953,10779823
2024-04-05,0.6556,0.6700,0.5452,0.5855,11869986
2024-04-08,0.6651,0.7890,0.6500,0.7117,24839927
2024-04-09,0.7290,0.7487,0.6560,0.7395,8127252
2024-04-10,0.7300,0.8499,0.6850,0.8041,20075061
2024-04-11,0.8400,0.9000,0.7800,0.8070,13047226
2024-04-12,0.8100,0.8284,0.7211,0.8010,11808462
2024-04-15,0.6760,0.7000,0.5600,0.5822,11455447
2024-04-16,0.5900,0.5900,0.4669,0.5051,8044731
2024-04-17,0.4900,0.5079,0.4509,0.4801,5494231
2024-04-18,0.4800,0.4900,0.3750,0.4080,7404159
2024-04-19,0.3900,0.4600,0.3860,0.4472,7501364
2024-04-22,0.4643,0.4867,0.4310,0.4464,4327449
2024-04-23,0.5000,0.5700,0.4900,0.5196,21292236
2024-04-24,0.5059,0.5085,0.4300,0.4660,7089180
2024-04-25,0.4650,0.4745,0.4499,0.4680,3578586
2024-04-26,0.4692,0.4838,0.4550,0.4653,2309766
2024-04-29,0.4679,0.4790,0.4500,0.4688,3069752
2024-04-30,0.5000,0.5080,0.4655,0.4834,7124695
2024-05-01,0.4899,0.4899,0.4630,0.4689,3494466
2024-05-02,0.4739,0.4850,0.4550,0.4799,3060151
2024-05-03,0.4788,0.4790,0.4396,0.4580,3489143
2024-05-06,0.4600,0.4661,0.4402,0.4413,3330351
2024-05-07,0.4770,0.4770,0.4227,0.4315,4386598
2024-05-08,0.4237,0.4332,0.4055,0.4210,2808306
2024-05-09,0.4210,0.4800,0.4100,0.4700,3613611
2024-05-10,0.4972,0.4990,0.4406,0.4570,3654600
2024-05-13,0.4823,0.4850,0.4300,0.4579,4778592
2024-05-14,0.4310,0.4600,0.4300,0.4490,4677147
2024-05-15,0.4622,0.4800,0.4390,0.4666,7873262
2024-05-16,0.3400,0.4140,0.3301,0.3700,8407556
2024-05-17,0.3667,0.3900,0.3380,0.3501,4195771
2024-05-20,0.3550,0.4300,0.3510,0.3870,7313923
2024-05-21,0.4017,0.4050,0.3800,0.3950,2325055
2024-05-22,0.4000,0.4099,0.3750,0.3925,3837513
2024-05-23,0.3900,0.3900,0.3500,0.3576,3036408
2024-05-24,0.3600,0.3845,0.3500,0.3654,2308966
2024-05-28,0.3698,0.3750,0.3364,0.3455,2727887
2024-05-29,0.3605,0.3640,0.3118,0.3200,4294715
2024-05-30,0.3200,0.3260,0.2900,0.3125,3807666
2024-05-31,0.3126,0.3591,0.3126,0.3264,2346486
2024-06-03,0.3314,0.3314,0.3123,0.3221,1227830
2024-06-04,0.3216,0.3270,0.3066,0.3100,1419641
2024-06-05,0.3099,0.3100,0.3010,0.3100,1202985
2024-06-06,0.3095,0.3124,0.2897,0.2939,2409084
2024-06-07,0.3078,0.3100,0.2536,0.2785,3293810
2024-06-10,0.2750,0.3290,0.2707,0.3130,2886633
2024-06-11,0.3100,0.3565,0.3070,0.3469,2494801
2024-06-12,0.3790,0.4000,0.3302,0.3350,4575455
2024-06-13,0.3416,0.3893,0.3400,0.3820,2956674
2024-06-14,0.3820,0.4291,0.3525,0.3644,4537425
2024-06-17,0.3806,0.3940,0.3526,0.3650,1770747
2024-06-18,0.3767,0.3790,0.3577,0.3577,1186094
2024-06-20,0.3696,0.3945,0.3200,0.3370,3826941
2024-06-21,0.3497,0.3650,0.3300,0.3593,2226157
2024-06-24,0.3670,0.3670,0.3425,0.3425,1400657
2024-06-25,0.3698,0.4149,0.3595,0.3666,5440957
2024-06-26,0.3861,0.4275,0.3836,0.4000,3967115
2024-06-27,0.3959,0.4398,0.3959,0.4172,3799098
2024-06-28,0.4195,0.4227,0.3843,0.3950,1659837
2024-07-01,0.3901,0.4042,0.3800,0.3846,1215495
2024-07-02,0.3841,0.4057,0.3841,0.3900,895072
2024-07-03,0.3938,0.4028,0.3900,0.3916,703034
2024-07-05,0.3700,0.3876,0.3500,0.3657,3175029
2024-07-08,0.3687,0.3845,0.3607,0.3754,1580454
2024-07-09,0.3792,0.3800,0.3500,0.3500,1982010
2024-07-10,0.3522,0.3599,0.3309,0.3500,2193852
2024-07-11,0.3550,0.3600,0.3400,0.3421,1337531
2024-07-12,0.3402,0.3545,0.3402,0.3481,1159301
2024-07-15,0.3474,0.3501,0.3353,0.3419,1227716
2024-07-16,0.3400,0.3500,0.3380,0.3459,1807597
2024-07-17,0.3420,0.3450,0.3251,0.3344,965879
2024-07-18,0.3287,0.3324,0.3130,0.3145,1783711
2024-07-19,0.3145,0.3273,0.3050,0.3099,1015568
2024-07-22,0.3281,0.3281,0.2902,0.3100,1395610
2024-07-23,0.3127,0.3151,0.2955,0.3000,1092713
2024-07-24,0.2959,0.3055,0.2700,0.2930,1399755
2024-07-25,0.2900,0.2946,0.2752,0.2850,1218901
2024-07-26,0.2900,0.2981,0.2860,0.2958,845045
2024-07-29,0.2946,0.3079,0.2946,0.2973,743699
2024-07-30,0.3000,0.3015,0.2665,0.2765,2148271
2024-07-31,0.2900,0.2900,0.2770,0.2786,1222463
2024-08-01,0.2872,0.2872,0.2600,0.2650,1405371
2024-08-02,0.2650,0.2650,0.2460,0.2510,2041808
2024-08-05,0.2234,0.2371,0.2185,0.2304,2860971
2024-08-06,0.2452,0.2561,0.2305,0.2463,2387707
2024-08-07,0.2550,0.2552,0.2325,0.2370,1395862
2024-08-08,0.2447,0.2450,0.2300,0.2371,2198905
2024-08-09,0.2465,0.2470,0.2320,0.2390,2060301
2024-08-12,0.2628,0.2800,0.2510,0.2606,9185544
2024-08-13,0.2153,0.2299,0.2000,0.2135,5163991
2024-08-14,0.2187,0.2210,0.2054,0.2179,1783248
2024-08-15,0.2190,0.2234,0.2126,0.2174,1958254
2024-08-16,0.2174,0.2180,0.2080,0.2154,1478115
2024-08-19,0.2152,0.2174,0.2050,0.2155,2071966
2024-08-20,0.2155,0.2240,0.2090,0.2192,2415739
2024-08-21,0.2400,0.2800,0.2400,0.2800,4564066
2024-08-22,0.2880,0.2880,0.2622,0.2684,1439975
2024-08-23,0.2701,0.2856,0.2684,0.2722,1717325
2024-08-26,0.2825,0.2850,0.2524,0.2581,1229540
2024-08-27,0.2550,0.2599,0.2451,0.2587,1346151
2024-08-28,0.2580,0.2600,0.2423,0.2560,1508514
2024-08-29,0.2662,0.2679,0.2525,0.2551,949502
2024-08-30,0.2691,0.2691,0.2406,0.2566,1210970
2024-09-03,0.2567,0.2567,0.2401,0.2457,1398697
2024-09-04,0.2426,0.2649,0.2410,0.2516,1701935
2024-09-05,0.2525,0.2558,0.2350,0.2403,1033250
2024-09-06,0.2404,0.2470,0.2211,0.2367,816876
2024-09-09,0.2389,0.2436,0.2326,0.2416,781776
2024-09-10,0.2500,0.2539,0.2343,0.2447,2021444
2024-09-11,0.2439,0.2600,0.2404,0.2599,1132363
2024-09-12,0.2600,0.3040,0.2597,0.2887,2214465
2024-09-13,0.2852,0.2960,0.2709,0.2848,955253
2024-09-16,0.2900,0.2900,0.2731,0.2791,886015
2024-09-17,0.2832,0.3130,0.2800,0.2928,2670953
2024-09-18,0.3014,0.3089,0.2850,0.2859,1224172
2024-09-19,0.3000,0.3053,0.2712,0.2717,1171397
2024-09-20,0.2927,0.2927,0.2615,0.2702,1477123
2024-09-23,0.2750,0.2789,0.2522,0.2522,1156168
2024-09-24,0.2562,0.2600,0.2523,0.2524,926639
2024-09-25,0.2923,0.3060,0.2650,0.2790,8587925
2024-09-26,0.2900,0.2933,0.2727,0.2840,1820953
2024-09-27,0.2894,0.2894,0.2776,0.2800,1500917
2024-09-30,0.2850,0.2876,0.2750,0.2850,1706678
2024-10-01,0.2840,0.2850,0.2705,0.2747,1232252
2024-10-02,0.3000,0.3090,0.2760,0.3090,5327649
2024-10-03,0.3100,0.3100,0.2880,0.2919,1836038
2024-10-04,0.2995,0.3100,0.2889,0.3000,2113028
2024-10-07,0.3100,0.3175,0.3030,0.3173,2971638
2024-10-08,0.3175,0.3394,0.3119,0.3274,3401706
2024-10-09,0.3286,0.3340,0.3111,0.3137,1602470
2024-10-10,0.3200,0.3240,0.3000,0.3047,1402289
2024-10-11,0.3123,0.3190,0.3025,0.3111,1200712
2024-10-14,0.3188,0.3195,0.3060,0.3100,1394268
2024-10-15,0.3100,0.3136,0.3005,0.3071,1341529
2024-10-16,0.3100,0.3190,0.3020,0.3190,2022366
2024-10-17,0.3200,0.3200,0.3032,0.3079,1829221
2024-10-18,0.3051,0.3100,0.3000,0.3035,1659761
2024-10-21,0.3022,0.3041,0.2905,0.2944,1481112
2024-10-22,0.2910,0.2994,0.2810,0.2921,2125646
2024-10-23,0.2870,0.2960,0.2811,0.2890,1132900
2024-10-24,0.2820,0.2890,0.2755,0.2888,1308192
2024-10-25,0.2882,0.2890,0.2770,0.2810,1858338
2024-10-28,0.2860,0.3124,0.2815,0.3047,3703109
2024-10-29,0.3100,0.3120,0.2850,0.2909,2512586
2024-10-30,0.2908,0.2950,0.2817,0.2823,1849847
2024-10-31,0.2850,0.2900,0.2700,0.2779,1806748
2024-11-01,0.2780,0.2843,0.2701,0.2795,1094400
2024-11-04,0.2818,0.2874,0.2779,0.2857,2005056
2024-11-05,0.2875,0.2986,0.2821,0.2899,1202923
2024-11-06,0.3000,0.3028,0.2900,0.3023,3559320
2024-11-07,0.3100,0.3220,0.3051,0.3172,3794309
2024-11-08,0.3200,0.3610,0.3200,0.3600,7265274
2024-11-11,0.4120,0.4670,0.3807,0.4598,19040447
2024-11-12,0.4842,0.4842,0.3600,0.4581,13960589
2024-11-13,0.4600,0.4999,0.4155,0.4946,16589684
2024-11-14,0.4301,0.4350,0.3600,0.3832,11099978
2024-11-15,0.3900,0.3990,0.3650,0.3899,5494968
2024-11-18,0.3900,0.3900,0.3334,0.3450,9223703
2024-11-19,0.3419,0.3419,0.3105,0.3275,6016297
2024-11-20,0.3480,0.3895,0.3369,0.3875,16252087
2024-11-21,0.4000,0.4300,0.3875,0.4170,16740026
2024-11-22,0.4300,0.4670,0.4148,0.4451,25440208
2024-11-25,0.6601,0.8500,0.6013,0.7900,473401173
2024-11-26,0.8017,0.9700,0.7066,0.7684,115537399
2024-11-27,0.7500,0.7930,0.6050,0.7200,27444792
2024-11-29,0.7300,1.2000,0.7300,1.1600,79531220
2024-12-02,1.6300,1.7499,1.3300,1.4100,141573552
2024-12-03,1.4500,1.5400,1.3300,1.3900,37747764
2024-12-04,1.2800,1.2800,0.9600,1.1400,47077008
2024-12-05,1.2500,1.3500,1.2100,1.3200,27305388
2024-12-06,1.3100,1.3400,1.2000,1.2800,20143463
2024-12-09,1.2900,1.3300,1.1600,1.1800,19875960
2024-12-10,1.1900,1.2600,1.1000,1.2400,29952195
2024-12-11,1.2800,1.2800,1.1600,1.2200,15107384
2024-12-12,1.2100,1.2350,1.1600,1.1600,12837697
2024-12-13,1.1900,1.2100,1.1100,1.1800,10738456
2024-12-16,1.2100,1.4900,1.1900,1.4300,39808304
2024-12-17,1.5300,1.5400,1.3100,1.4400,28894727
2024-12-18,1.5000,2.6400,1.4700,2.0800,136544660
2024-12-19,2.9000,3.0677,2.0600,2.2400,117207191
2024-12-20,2.3000,2.9500,2.1500,2.9500,80226624
2024-12-23,2.9800,3.0500,2.6800,2.8300,42251599
2024-12-24,2.8500,3.5000,2.6500,3.4200,43029183
2024-12-26,3.5200,4.9400,3.4300,4.8000,108696196
2024-12-27,5.3500,5.4900,4.2600,4.6600,77613977
2024-12-30,4.5000,4.5000,4.0400,4.1400,41172336
2024-12-31,4.0200,4.0700,3.2000,3.5500,48700700
2025-01-02,3.8600,3.9000,2.8800,3.0400,50094540
2025-01-03,3.1000,3.7099,3.0000,3.3200,48282906
2025-01-06,3.8500,3.9800,3.3600,3.4700,47608114
2025-01-07,3.4000,3.4400,3.1200,3.2600,20254485
2025-01-08,3.0000,3.1650,2.7000,2.7800,27700417
2025-01-10,2.5400,2.6250,2.3000,2.4100,28153765
2025-01-13,2.1300,2.2500,1.8100,2.2100,31375892
2025-01-14,2.7400,2.7600,2.2700,2.3200,33196685
2025-01-15,2.5000,2.5100,2.2400,2.3000,27729283
2025-01-16,2.3500,2.6900,2.3100,2.4800,32190981
2025-01-17,2.6200,2.6200,2.2500,2.2800,21269593
2025-01-21,2.1500,2.4200,2.0300,2.4000,26336991
2025-01-22,2.4800,2.7200,2.4300,2.5600,24803378
2025-01-23,2.5200,2.5400,2.3800,2.4400,11470890
2025-01-24,2.4600,2.7000,2.4300,2.4600,17623814
2025-01-27,2.3400,2.4150,2.1500,2.2000,16383479
2025-01-28,2.2400,2.2700,2.1200,2.1800,10030716
2025-01-29,2.1000,2.1600,1.9701,2.0300,14005688
2025-01-30,2.0600,2.2200,2.0100,2.1900,11718300
2025-01-31,2.1700,2.2300,2.0300,2.0800,12096481
2025-02-03,1.8700,2.1100,1.8300,2.0600,13836174
2025-02-04,2.0600,2.1400,2.0200,2.0600,7987750
2025-02-05,2.0700,2.0700,1.9700,2.0000,8918027
2025-02-06,2.0300,2.1250,1.9800,2.0600,11912351
2025-02-07,2.0800,2.2600,2.0000,2.0300,15624600
2025-02-10,2.0400,2.6400,1.9600,2.6000,45929380
2025-02-11,2.5400,2.5698,2.2900,2.3700,17989093
2025-02-12,2.2500,2.3700,2.2000,2.2300,11571178
2025-02-13,2.3200,2.3700,2.1350,2.2500,15761030
2025-02-14,2.2600,2.2800,2.1000,2.1300,10986067
2025-02-18,2.1600,2.2200,2.0000,2.0400,13072393
2025-02-19,2.0400,2.0900,2.0000,2.0000,10026230
2025-02-20,2.0100,2.0960,1.9600,2.0500,12426393
2025-02-21,2.0500,2.0800,1.8800,1.8900,13357092
2025-02-24,1.8900,1.9000,1.6300,1.6400,15799336
2025-02-25,1.5800,1.6300,1.2600,1.3800,23373692
2025-02-26,1.3800,1.5900,1.3700,1.4800,13063119
2025-02-27,1.5700,1.5869,1.3600,1.3900,9218160
2025-02-28,1.3200,1.4000,1.2900,1.3600,11167923
2025-03-03,1.4600,1.5100,1.2121,1.2400,14413493
2025-03-04,1.1700,1.2900,1.1400,1.2200,12778562
2025-03-05,1.2300,1.3100,1.1600,1.2900,8284118
2025-03-06,1.2300,1.2700,1.1610,1.1700,8297218
2025-03-07,1.1700,1.2400,1.1550,1.2300,6651627
2025-03-10,1.2000,1.2300,1.0800,1.1500,10909317
2025-03-11,1.0700,1.1655,1.0700,1.1300,6032135
2025-03-12,1.1700,1.2800,1.1600,1.2000,8245141
2025-03-13,1.3091,1.4550,1.2100,1.2700,20947236
2025-03-14,1.3200,1.4700,1.3200,1.4500,18120613
2025-03-17,1.6000,1.8100,1.5100,1.7600,32047719
2025-03-18,1.7300,1.7600,1.6000,1.6500,14088835
2025-03-19,1.6700,1.7100,1.5550,1.6300,9784008
2025-03-20,1.6100,1.6700,1.5200,1.5700,8802643
2025-03-21,1.5000,1.5550,1.4800,1.5200,6743119
2025-03-24,1.6000,1.7200,1.5801,1.7100,10472750
2025-03-25,1.7700,1.8000,1.6650,1.7100,10158392
2025-03-26,1.6800,1.6900,1.5500,1.5600,9139597
2025-03-27,1.5500,1.6200,1.4200,1.4600,15986359
2025-03-28,1.7250,1.8500,1.4500,1.4600,38542488
2025-03-31,1.3900,1.3900,1.2600,1.3200,17591196
2025-04-01,1.3000,1.3200,1.2300,1.2600,10988907
2025-04-02,1.2100,1.3200,1.2000,1.2800,14029194
2025-04-03,1.1700,1.3100,1.1500,1.3100,15187917
2025-04-04,1.2400,1.2800,1.1600,1.2000,13909158
2025-04-07,1.0800,1.2886,1.0601,1.1900,9246634
2025-04-08,1.2500,1.2600,1.1000,1.1300,8071879
2025-04-09,1.1200,1.3100,1.0600,1.2800,12763662
2025-04-10,1.2500,1.2700,1.1700,1.2100,6829958
2025-04-11,1.2200,1.2500,1.1803,1.2200,4938063
2025-04-14,1.3900,1.4000,1.2550,1.3000,10760759
2025-04-15,1.3100,1.3500,1.2700,1.3000,6975771
2025-04-16,1.2500,1.2800,1.2200,1.2800,4871768
2025-04-17,1.2700,1.2786,1.2100,1.2200,5118118
2025-04-21,1.2000,1.2100,1.1200,1.1300,7549876
2025-04-22,1.1600,1.2699,1.1600,1.2400,11013292
2025-04-23,1.3100,1.3200,1.2400,1.2400,8976526
2025-04-24,1.2500,1.3200,1.2400,1.3200,10497722
2025-04-25,1.3100,1.3699,1.2900,1.3500,8041994
2025-04-28,1.3700,1.4100,1.3000,1.3700,9495656
2025-04-29,1.3500,1.3600,1.2711,1.2800,5890842
2025-04-30,1.2400,1.2699,1.2000,1.2500,6114751
2025-05-01,1.2800,1.3100,1.2600,1.2700,4608052
2025-05-02,1.2800,1.3600,1.2700,1.3300,7611120
2025-05-05,1.3100,1.3200,1.2700,1.2800,5341446
2025-05-06,1.2500,1.2755,1.2300,1.2600,4759215
2025-05-07,1.2600,1.2900,1.2300,1.2700,3673330
2025-05-08,1.3100,1.3800,1.2900,1.3400,8826968
2025-05-09,1.3700,1.4300,1.3400,1.3600,8373549
2025-05-12,1.4600,1.5400,1.4300,1.5100,13222457
2025-05-13,1.5200,1.6000,1.5000,1.5700,14600250
2025-05-14,1.7700,1.7800,1.6000,1.6100,27749347
2025-05-15,1.6000,1.6000,1.4800,1.4800,25851594
2025-05-16,1.2700,1.3800,1.2600,1.2800,23083223
2025-05-19,1.2700,1.3200,1.2500,1.2600,10207586
2025-05-20,1.2900,1.2900,1.1800,1.2300,17726195
2025-05-21,1.2200,1.3100,1.1800,1.1900,16112201
2025-05-22,1.2200,1.2500,1.1800,1.2300,12742865
2025-05-23,1.1800,1.2196,1.1700,1.1900,12698202
